TCGA-3C-AALI	TCGA-A2-A04Y	TCGA-A2-A0CW	TCGA-A2-A0D4	TCGA-A2-A0EY	TCGA-A2-A0SV	TCGA-A2-A0SW	TCGA-A2-A0T3	TCGA-A2-A0YG	TCGA-A2-A0YH	TCGA-A2-A0YT	TCGA-A2-A1FW	TCGA-A2-A1FX	TCGA-A2-A1G4	TCGA-A2-A25B	TCGA-A2-A25C	TCGA-A2-A25E	TCGA-A2-A4S3	TCGA-A7-A0CJ	TCGA-A7-A13F	TCGA-A7-A2KD	TCGA-A7-A6VX	TCGA-A8-A06N	TCGA-A8-A06R	TCGA-A8-A06X	TCGA-A8-A06Z	TCGA-A8-A075	TCGA-A8-A076	TCGA-A8-A079	TCGA-A8-A07W	TCGA-A8-A081	TCGA-A8-A082	TCGA-A8-A08G	TCGA-A8-A08P	TCGA-A8-A095	TCGA-A8-A09C	TCGA-A8-A09I	TCGA-A8-A09M	TCGA-A8-A09R	TCGA-A8-A09W	TCGA-A8-A09Z	TCGA-AC-A2BM	TCGA-AN-A0AJ	TCGA-AN-A0AK	TCGA-AN-A0AM	TCGA-AN-A0FF	TCGA-AN-A0FY	TCGA-AO-A03N	TCGA-AO-A03O	TCGA-AO-A03P	TCGA-AO-A0J3	TCGA-AO-A0J7	TCGA-AO-A0JD	TCGA-AO-A0JM	TCGA-AO-A1KP	TCGA-AO-A1KS	TCGA-AO-A1KT	TCGA-AR-A0TQ	TCGA-AR-A0TT	TCGA-AR-A0TV	TCGA-AR-A0TY	TCGA-AR-A0U2	TCGA-AR-A1AW	TCGA-AR-A24K	TCGA-AR-A24N	TCGA-AR-A24R	TCGA-AR-A24S	TCGA-AR-A24Z	TCGA-AR-A250	TCGA-AR-A2LK	TCGA-B6-A0IB	TCGA-B6-A0RL	TCGA-BH-A0AU	TCGA-BH-A0BF	TCGA-BH-A0BZ	TCGA-BH-A0C0	TCGA-BH-A0C3	TCGA-BH-A0C7	TCGA-BH-A0HU	TCGA-BH-A0HW	TCGA-BH-A0HY	TCGA-BH-A18L	TCGA-BH-A18U	TCGA-BH-A1F2	TCGA-BH-A1F8	TCGA-BH-A1FD	TCGA-BH-A1FJ	TCGA-BH-A1FM	TCGA-BH-A1FN	TCGA-BH-A202	TCGA-BH-A204	TCGA-BH-A209	TCGA-C8-A12M	TCGA-C8-A12U	TCGA-C8-A12W	TCGA-C8-A130	TCGA-C8-A1HG	TCGA-C8-A1HL	TCGA-C8-A1HM	TCGA-C8-A1HN	TCGA-C8-A26V	TCGA-C8-A26W	TCGA-C8-A274	TCGA-C8-A27A	TCGA-C8-A3M8	TCGA-C8-A8HQ	TCGA-D8-A13Y	TCGA-D8-A1J8	TCGA-D8-A1J9	TCGA-D8-A1JC	TCGA-D8-A1JD	TCGA-D8-A1JE	TCGA-D8-A1JI	TCGA-D8-A1JJ	TCGA-D8-A1JT	TCGA-D8-A1X5	TCGA-D8-A1X6	TCGA-D8-A1X7	TCGA-D8-A1XF	TCGA-D8-A1XL	TCGA-D8-A1XR	TCGA-D8-A1XZ	TCGA-D8-A1Y1	TCGA-D8-A1Y2	TCGA-D8-A1Y3	TCGA-D8-A27N	TCGA-D8-A27R	TCGA-D8-A27W	TCGA-E2-A109	TCGA-E2-A10C	TCGA-E2-A14O	TCGA-E2-A155	TCGA-E2-A15A	TCGA-E2-A15K	TCGA-E2-A15S	TCGA-E2-A15T	TCGA-E2-A1L7	TCGA-E2-A56Z	TCGA-E2-A9RU	TCGA-E9-A1NA	TCGA-E9-A1NF	TCGA-E9-A1NI	TCGA-E9-A1R4	TCGA-E9-A1R7	TCGA-E9-A1RB	TCGA-E9-A1RE	TCGA-E9-A1RG	TCGA-E9-A226	TCGA-E9-A228	TCGA-E9-A22A	TCGA-E9-A22D	TCGA-E9-A22E	TCGA-E9-A22H	TCGA-E9-A249	TCGA-E9-A2JS	TCGA-E9-A3HO	TCGA-E9-A54Y	TCGA-E9-A5UO	TCGA-EW-A1OX	TCGA-EW-A1OY	TCGA-EW-A1OZ	TCGA-EW-A1P0	TCGA-EW-A2FW	TCGA-GM-A2DO	TCGA-LL-A5YM	TCGA-S3-AA17	TCGA-Z7-A8R6
CHEK1	-0.767533485	-0.600014294	-0.512472387	-0.458485315	-0.569191792	-0.35924154	-0.416951672	-0.124939737	-0.341265931	-0.530376713	-0.428668829	-0.409948764	-0.546315516	-0.517919408	-0.485966153	-0.241407935	-0.254398787	-0.605038319	-0.436007124	-0.233968962	-0.525096701	-0.857954908	-0.215433335	-0.539460937	-0.179004478	-0.591196878	-0.493137152	-0.400658155	-0.096437266	-0.4157862	-0.589176848	-0.536541357	-0.607421943	-0.124808662	0.115153303	-0.439986758	-0.451985476	-0.404845323	-0.58781763	-0.551795215	-0.309016312	-0.333041453	-0.508778761	-0.600951758	-0.534997784	-0.451862532	-0.572674747	-0.509429552	-0.679681658	-0.351643627	-0.561316278	-0.581212602	-0.410662475	-0.097988178	-0.081546232	-0.638553896	-0.787466807	-0.512762212	-0.490747026	-0.492875418	-0.327037798	0.446599237	-0.225962772	-0.746991512	-0.617950007	-0.796009472	-0.662900987	-0.638553896	-0.206943698	-0.588481201	-0.538742596	-0.361483071	-0.255263968	-0.311602252	-0.373671302	-0.391985758	-0.502632219	-0.394929769	-0.532271214	-0.402637763	-0.116275983	-0.019525326	-0.07444934	-0.460076298	-0.44117643	-0.633987478	-0.561139038	-0.512435974	-0.597995597	-0.522695008	-0.534727163	-0.729760591	-0.353306308	-0.151089269	-0.180265985	-0.305337171	-0.388563704	-0.565318303	-0.5098018	-0.905524247	-0.58303419	0.201591712	-0.39432224	-0.407815157	-0.36040693	-0.854698625	-0.429823112	-0.481011594	-0.670157645	-0.617986481	-0.39749497	-0.606124213	-0.663457739	-0.817934583	-0.390562519	-0.708033218	-0.571249059	-0.046478539	-0.141176043	-0.43843699	-0.207250338	-0.554440966	-0.483367296	-0.534856457	-0.125644193	-0.53872955	-0.292286321	-0.279957035	-0.422184308	-0.122519216	-0.624566643	-0.231574491	-0.489086199	-0.402451788	-0.406959665	-0.465514098	-0.55760375	-0.683505127	-0.943925712	-0.565345071	-0.358269625	-0.499366208	-0.744626595	-0.4575481	-0.479441501	-0.546461246	-0.638553896	-0.563166027	-0.423889998	-0.401423116	-0.578711727	-0.35998182	-0.543889936	-0.30454235	-0.478538993	-0.333394717	-0.288935666	-0.378380277	-0.049949752	-0.190886025	-0.158062581	-0.482612927	-0.598019459	-0.437467206	-0.452627769	-0.95721397	-0.700419263
CHEK2	-0.041115916	-0.686453399	-0.482412782	-0.434300237	-0.569486411	-0.461206417	-0.455372122	-0.970551016	-0.47672523	-0.156070465	-0.607604433	-0.721029963	0.218230369	-0.294740193	-0.631724968	-0.087106601	-0.333273212	-0.166709554	0.10242471	0.16407437	-0.660744774	-0.664795624	-0.999842107	-0.11130536	-0.317808713	-0.158707001	-0.682381833	-1.268942129	0.17179835	-0.777687263	0.02348239	-0.572983605	-0.499762519	-0.670793393	-1.02296213	-0.019015644	-0.349177664	0.05163796	-0.831516108	-0.517538565	-0.02173839	-0.1700812	-0.05096103	-0.01862883	-0.622088166	-0.403077347	-0.365761079	-0.402879801	0.457428097	-0.269667029	-0.169396626	-0.057873532	-0.583724843	-0.826816944	-0.935712147	-0.223837198	-0.07211279	-0.747005636	-0.540665915	-0.177682308	-0.60951862	-1.190352411	-0.566507404	-0.371283677	-0.283634755	-0.663482155	-0.259690965	-0.936678475	-0.829710141	-0.549247673	-0.101064795	-0.626018598	-0.492044457	-0.302387251	-0.548505355	-0.020824146	-0.683075687	-0.775933133	-0.729974047	-0.655748418	-1.048255484	-0.921128229	-0.287299223	-0.835204774	-1.006261224	0.460650082	-0.17936991	-1.826062988	-0.741451002	-0.316619078	0.266713749	-0.596845263	-0.965505912	-0.839446148	-0.127220302	0.071800462	-0.718277822	-0.774143524	0.075930882	-0.671193424	-0.527591596	-0.944685084	-0.480650731	-0.597770606	-0.502590652	-0.475887568	-0.341434379	-0.667558854	-0.510832669	-0.56237321	-0.277226005	-0.285514528	-0.254546947	0.649962031	0.179365669	-0.038252456	-0.290287767	-0.986865104	-0.436252125	1.21743352	-0.817821253	-0.058792826	-0.475993786	-1.468895847	0.550765381	-0.357284091	-0.595971032	-0.857323217	-0.614967365	-0.720997071	0.065672691	-0.09479921	-0.256460179	-0.385577333	-0.528119744	-0.152181462	-0.198819063	-0.507137298	-0.369922315	-0.91692263	-0.462410027	-0.826695849	-0.354865858	-0.362432589	0.13338513	-0.62571617	-0.034080554	-0.58107598	-0.310030416	-0.53955771	-1.600214488	-0.950927259	-0.81349477	-0.467693376	-0.485916488	-0.325814788	-0.1107911	-0.37096801	-0.839537988	-0.391657725	-0.290287767	-0.43525697	0.037898034	-0.390960788	-0.128776436	-0.270671341	-0.357966501
CLDN7	7.398198397	1.103631295	0.442667368	1.70814829	0.602939605	1.009551853	1.011852861	0.62592978	0.651531399	1.213024367	1.371294461	0.598650723	1.261026983	1.943191353	1.358571302	2.15761374	1.636213369	0.190922966	0.993971409	1.243819756	0.006386884	2.019090388	2.003974812	0.443875738	1.050219538	2.653810212	0.514450465	-0.01043314	1.331914179	0.949271187	1.543930961	2.897027378	0.425194251	0.625568916	0.649750142	1.054704591	1.529020295	1.730973968	0.821948723	1.270471867	1.653491802	0.282905221	0.872782026	1.174978148	0.611787339	1.567393365	1.528031218	0.981497142	2.771417946	2.228569414	2.031437136	1.748459548	1.814917655	-0.198054714	0.731668012	1.801057225	2.087807512	0.828661207	0.890257401	1.105192181	0.675098785	1.280894169	0.013891497	2.889245614	2.054256593	0.809146772	1.38189686	1.92155212	1.122550526	0.639754709	3.008077575	0.85303233	0.496081366	0.602603622	1.076680173	1.189369638	0.958673294	1.256435843	2.078687594	2.728436812	0.416150809	0.825038815	0.024527994	0.808040023	0.955594241	1.656463466	1.325784572	0.702562035	0.617464802	0.804676887	1.150356486	0.70905351	2.816657209	1.447429482	0.98533453	0.93012231	0.254873897	1.271603386	0.291240824	1.0859404	0.733602572	0.556797379	1.002575349	0.911959267	1.017968476	4.728329175	2.24695129	0.568035552	0.858706837	1.127721899	0.763176753	1.068056276	1.782505059	0.640916613	2.245550272	0.554889041	0.998665412	3.344629971	1.461514361	2.067810478	0.979011018	1.260337032	0.010107522	0.902256581	0.741860353	0.597312002	0.682998518	1.533530504	0.304022201	0.110572288	0.850622735	2.597610946	1.956644064	0.80371425	1.334867028	1.700371994	1.665075879	1.20462221	3.567983333	0.855504414	0.808887998	0.989150656	-0.074817971	0.484184745	1.608659139	0.891282699	1.040816657	0.417348401	0.944369584	0.584493638	1.282544834	1.621026017	1.440672333	0.207054534	1.614692306	1.431418748	1.170969105	3.390634323	2.274298325	2.868530963	0.750376662	2.56097313	0.742718911	1.020376287	1.507987797	4.535726222	-0.216364502
COL6A1	0.515457717	0.856608239	1.016126673	0.972202184	0.555567967	0.292034185	0.387178151	3.020648745	0.927961085	0.735723518	2.991692466	1.069084759	0.222823853	1.119668495	0.32216065	1.777431049	1.33110013	2.061614748	0.431217861	0.728767925	0.45704043	0.403340923	0.725427656	0.710678324	1.010097616	0.611729723	0.609260677	0.895654137	0.45826014	0.244999532	0.794357688	0.403821375	0.887409079	0.955424576	3.290597456	0.556114869	0.534007115	0.202415386	0.344413199	0.536975876	0.348787868	2.157752509	0.61431892	0.790953655	0.373120686	1.115803442	0.728634048	2.085744891	0.443657042	0.699177241	0.457372674	0.8508801	1.28376986	2.609706706	2.708805283	0.48130982	0.900005359	1.412445477	0.485028779	1.335662934	2.624052484	1.3537733	1.400159501	0.203769205	1.165358363	1.036255574	0.531783094	0.219763523	1.920564662	0.64786244	1.222645631	1.459426398	2.107961332	1.471169195	0.225618405	1.396878554	1.848644584	1.603748337	1.249470667	0.93713739	3.90384943	2.129604195	3.276573835	0.709209261	0.47198526	1.033270408	0.554240383	0.682490199	0.206145778	0.322018559	0.843124704	0.07382696	0.452437676	0.921979452	0.949154272	0.901195078	0.056831568	0.181069085	-0.209161834	0.131269828	0.3683428	2.902507502	1.206810137	0.167338755	0.568061001	0.152316593	1.00197036	0.407034526	-0.020487056	0.883247772	0.347570117	0.882338936	0.392098536	0.213666821	0.587628902	0.155963657	0.285317157	1.662210662	1.483547081	0.224240737	1.871439292	0.709908453	0.426718863	2.308351679	0.696368148	1.316909709	1.575044648	0.427321999	0.82837187	2.237189433	1.568550994	0.322874137	0.4203392	1.920937355	0.984887481	1.464446659	0.666221738	0.973381435	0.517075142	0.487556875	0.38263412	0.807338014	0.715290813	1.286163877	0.066219006	0.540889155	0.368186948	0.714831368	0.444931659	0.454444442	0.279762952	0.826956388	1.720551482	0.314282754	0.408738895	1.357777176	0.809146912	0.406927087	1.108431121	1.526257948	0.649755397	0.948402719	0.369959378	1.0630529	1.189904601	0.408405828	0.021460673
COPS5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.464268783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.572139225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.659150581	-1.977193066	0	0	0	0	0	0	-2.103813287	0	0
CTNNB1	1.831954871	2.186884699	1.753575061	2.554302997	1.599722819	1.773141204	1.991211222	1.283189167	1.86349824	1.787505295	1.887931384	2.421764789	1.689329626	3.660616341	2.596420613	1.841196927	2.088377863	1.047200176	1.888604145	2.239186146	1.198791276	1.836037551	2.110332998	1.410110847	1.269275971	2.063605971	1.63911007	1.60288439	1.4363289	3.77460589	1.848395156	2.033120357	1.224624669	0.922552594	0.688380314	2.807408715	1.559497434	1.364891254	1.49263506	0.269870512	-0.109501169	1.149873433	2.031108839	0.825598355	1.527113968	2.332813386	1.9604321	2.759368661	1.622609965	1.760052352	2.352321752	1.7387497	1.537407388	1.045083886	1.568882384	0.4687114	2.109472096	1.121728524	1.909099399	1.419354788	1.522618147	-0.305060469	1.091973249	2.684764096	2.470733229	2.04296728	2.324453933	2.818814416	2.701546873	0.032191989	2.566317646	2.299130004	1.00647115	1.911034381	1.73629079	1.076402978	0.895055459	1.569656892	2.200802623	2.944904663	1.081673851	1.071004151	1.210947262	1.927371951	1.525117926	1.820259105	2.346596283	2.190486633	2.187250761	1.42710722	2.528209272	0.015369743	2.383538414	1.206206811	1.833975913	1.343427364	1.771276288	2.120783818	1.748286077	2.640799489	2.111064463	1.690151656	0.291493839	0.692910154	2.118433121	1.925455321	2.159544488	1.934517852	1.872554719	2.306961268	2.242122348	2.472522412	2.727681925	2.06460068	2.518909703	1.052871186	2.223626699	1.571566922	2.483561988	2.444438436	1.290045746	3.259962625	0.874002579	1.849921279	2.688188372	1.793958135	1.198158436	1.482870311	1.952756176	1.152214687	1.421394496	2.967138359	2.730159672	2.308543424	2.084154634	1.972877508	2.182092447	1.950663625	0.903956142	2.061092871	1.579562432	1.77412385	1.249135634	1.163886441	2.317787109	2.16442287	2.562819747	1.814043085	1.971054404	2.219433039	2.117290942	1.920672033	1.918429152	1.798405616	1.508335103	0.140162356	-0.331525947	2.404694868	2.635788494	1.967676405	2.046021199	2.924499673	2.813789527	0.778478388	0.91295349	-0.670782643	0.36087853
DIABLO	-0.574223609	0.309231411	0.308180866	0.651976564	-0.752425651	-0.05320114	-0.126181579	-0.324824673	-0.220676888	0.332438156	-0.056061561	1.343005714	0.735576952	0.525176805	0.795047014	0.493641358	0.677395731	-0.034353351	-0.069541271	0.23742699	-0.172486581	0.059596387	-0.21769282	0.075536407	0.01505109	0.523839495	-0.215605351	-0.246783867	-0.123676122	0.192470714	0.796819592	0.144582964	0.188600976	0.597136602	-0.586355161	0.676999535	0.291406865	0.498748981	-0.221779011	-0.084092339	-0.360108624	-0.305818229	-0.161847904	0.393998911	-0.273022225	-0.085650737	0.1741628	0.951874496	0.063330429	1.066380453	1.430687735	0.895047804	-0.053270505	-0.10220958	0.02441286	0.648871397	0.564164877	-0.043579691	0.236736329	-0.030656615	0.60285062	-0.745537876	-0.510529445	0.247666891	0.243667625	0.308637236	-0.274580989	0.506133918	1.284600614	-0.148288396	0.500650323	0.488772404	0.252894004	0.051250585	-0.057895644	0.024742538	-0.343075891	-0.231066618	0.488816504	0.507205342	-0.289980587	0.523205158	0.019469116	0.473304188	0.356493858	0.595200399	-0.006779592	1.023548378	-0.634899337	-0.109565608	0.406222694	0.338782268	0.228074299	0.252933081	0.323571383	-0.162799177	0.497921468	1.034533082	0.350721678	1.18973271	0.144888252	-0.411690117	-0.29374264	0.218324859	0.362547819	0.497834924	-0.271289128	0.444558827	-0.509319642	0.495511695	0.205192479	0.620584886	0.687640714	0.710321334	0.869201489	-0.45266094	0.668071472	-0.498893393	-0.017291683	-0.015315824	0.025601377	0.446739593	-0.268072258	-0.260068524	0.490208299	-0.387974286	0.068586025	-0.275687317	-0.012407235	-0.450483845	1.874576307	0.849957317	1.219672253	0.293955356	0.759190871	0.801271235	0.147313577	0.249504952	-0.223284187	0.363531447	-0.224706532	0.391603104	0.501960245	0.702080133	0.567134543	0.497284313	0.428789754	0.093585217	0.196508034	0.876092501	0.774938003	-0.492412136	-0.238951285	-0.148569177	0.745212812	0.629922528	0.635825793	0.135339258	0.117373509	0.008079851	0.55702445	0.831843839	-0.011046842	0.412042816	0.31663677	-0.185539975	0.915157951
DIRAS3	-3.464968995	-2.817209789	-2.876771783	-2.721738479	-2.731873752	-2.758296452	-2.80274211	-2.383415565	-2.689591933	-2.797209019	-2.448139219	-2.73971083	-2.669669709	-2.827647923	-2.836372036	-2.551413118	-2.685434397	-3.19456663	-2.859044756	-3.001852162	-2.9423857	-3.294366541	-2.509851053	-2.655195378	-2.778329394	-2.974697604	-2.877814771	-2.832927941	-2.885423265	-3.0130828	-2.70957958	-3.044289809	-2.652785816	-2.81015205	-2.44243117	-2.674352459	-2.978914097	-2.834931512	-2.93018146	-2.697933648	-2.798397418	-2.919640847	-2.765912753	-2.740018326	-2.904396788	-2.886059236	-3.015192849	-2.746856053	-2.836688929	-2.345941144	-3.035511218	-2.814599412	-2.657073997	-2.216522902	-2.179533408	-2.925616532	-2.31902011	-2.740083089	-2.914463197	-2.802994081	-2.748451493	-2.154143476	-2.811381807	-2.889443622	-2.790111081	-1.916317507	-2.374514298	-3.117486613	-2.563767064	-2.877117934	-2.873034232	-2.85280149	-2.662604698	-2.729097193	-2.824835548	-2.810521305	-2.865231039	-2.62757554	-2.705968441	-2.917626324	-2.415272362	-2.594021912	-1.864087463	-2.725266385	-2.993283714	-2.840872867	-3.104810205	-3.006270187	-3.008486484	-2.905983963	-2.830719811	-3.335496884	-2.619484684	-2.779441798	-2.915520617	-2.822886126	-3.149056363	-3.168879029	-2.860479753	-3.36365862	-2.986393085	-2.591547742	-2.564847258	-3.018893925	-2.637173121	-3.680972503	-2.957794295	-3.133286529	-3.114939814	-2.856466513	-2.873743342	-3.096081924	-3.241660967	-3.377588643	-2.880993162	-2.619154733	-2.818045282	-2.436344737	-3.067956849	-3.012444676	-2.514348673	-3.017940675	-2.943492155	-2.656303921	-2.633095648	-2.254455488	-2.636412925	-3.000841492	-2.875027229	-2.488376134	-1.919399567	-2.739708331	-2.869644034	-2.974636013	-2.801007866	-2.517047578	-2.940914999	-3.330933896	-3.379814012	-3.232768609	-2.826918656	-2.833980852	-2.435702157	-2.807017587	-3.144353962	-2.621349055	-2.915207375	-2.843229368	-2.997328455	-2.769153111	-3.078154845	-2.577075305	-3.108833253	-2.859727433	-2.776854142	-2.677890044	-2.806228303	-2.811558784	-2.439247734	-2.646129535	-2.767431367	-2.660377297	-3.108043556	-2.848411681	-3.261137612	-3.533259936	-3.765541387
DVL3	0.622354012	0.324935152	0.56870655	0.578874611	0.588679873	0.779557999	0.739595797	0.244568015	0.923249646	0.761433906	0.160220457	0.335807389	0.663280535	0.582961506	1.222658785	0.64589462	0.275507855	-0.038971989	0.489648834	0.771218486	0.902563545	0.956608899	0.035375556	0.497380614	0.779330079	0.553314407	0.869583568	0.797281722	0.513569785	0.766924783	0.300147677	0.549763811	0.667214364	0.479639465	0.049673502	0.798683484	0.870744442	0.758560148	0.919918786	0.537993987	0.726639388	0.068988532	0.658245217	0.442042898	0.771978895	0.451283886	0.796674914	0.59445847	0.552499875	0.73565551	0.602213001	0.661925932	0.716593278	0.306714466	0.866363006	0.601233947	0.231359293	0.11774969	0.285619807	0.22465928	0.308227296	-0.027416334	0.408011982	0.699027257	0.441285452	0.440004579	1.053440175	0.12766756	0.095347757	0.46141421	0.922523369	0.527018604	0.382611384	0.654034763	0.813068138	0.51667447	0.416165255	0.648024041	0.739716799	0.74468709	-0.396211522	0.501951533	0.403503809	0.650500188	1.116117666	0.617607677	0.81641041	0.933342869	0.864663632	0.59709243	0.780599356	0.615294331	0.631741593	0.507720092	0.532888842	0.676232205	0.655588248	0.986542179	0.573459097	0.735804518	0.571956026	-0.072358657	0.627343342	0.527187107	0.812626516	1.329154187	0.883098622	0.502700333	0.591934472	0.813259664	1.007835552	0.888091368	0.390208104	0.687403327	0.550071564	0.855441063	0.5729604	0.507401196	0.185955174	0.674169427	0.595587832	0.508715034	0.717686504	0.753144798	0.527187107	0.501316544	0.435462354	0.615883307	0.557680966	-0.006478224	0.840647144	0.856143868	0.687737329	0.690731612	0.743961272	0.808160725	0.805921988	0.182755686	1.587231911	1.155497835	0.658221942	0.613221935	0.72407775	0.672166018	0.910463881	0.473243064	0.597865606	0.67767819	0.450659957	0.996113531	0.817654373	0.879171545	0.136425806	0.801791275	0.377208623	0.402382712	0.030022391	0.65635681	0.527187107	0.596714071	1.345519391	0.927431286	0.413250595	0.498643737	0.153249547	0.489371026	1.195881641
EEF2	0.24709317	0.853863442	0.324116524	0.059080713	0.800767839	1.37953635	1.380269302	-0.045411267	0.755063831	0.678176239	0.790720407	1.260737727	1.502080976	1.457663074	0.676904921	1.041152743	0.536551187	0.72185744	0.693446288	1.149274106	0.351530737	0.662631709	-0.780017632	0.541437757	1.332137521	0.945259037	0.57245407	0.256174931	0.509360569	0.785032265	0.695181199	0.436041776	0.532633538	0.691439773	-0.624241648	1.14529479	0.937541191	0.83356646	0.577052956	1.231386396	1.388425398	0.152481649	0.724668065	0.902872243	0.766947213	0.449772079	0.315834579	1.689318855	0.848008977	0.501409426	0.786236715	1.141578523	1.637220734	0.795040858	0.826235426	0.720986408	0.785639907	0.756860991	1.454093968	0.736541477	1.576133582	-0.152438029	0.745129034	0.901333812	0.64965661	0.786874103	0.962169481	0.374666049	0.817058182	0.171783684	0.787727831	0.044613121	0.141767078	0.875704564	1.000033971	1.420931031	0.751656678	0.925689084	0.570846141	0.336254644	-0.505535869	0.054578708	0.70592626	0.51729422	0.437102836	0.818469888	0.850123637	0.626820353	0.51039165	0.620815806	1.280088296	0.705877522	0.580452688	0.548104981	1.041778604	1.217591848	1.479916516	1.027529615	0.955110472	1.387991529	0.40537704	0.018902378	0.813424898	0.722057262	0.57739168	1.019394026	0.239139018	0.686488101	0.82494291	0.607527168	1.252259148	1.032261236	1.138331349	2.086662768	0.625620553	1.638960473	0.752146598	0.22567144	0.411720129	0.765584123	0.759161091	0.79395532	0.420061677	0.262973688	1.259511885	1.220832618	0.481548875	0.578510124	0.894440875	0.58333619	1.019141387	1.66950911	1.305748099	2.089953325	0.185368106	0.535990733	1.0189668	0.356121241	0.844255354	0.236599252	0.694844599	0.473626364	0.451134871	1.01716327	0.810984719	0.983310493	0.534495407	0.397008126	0.511787916	0.963222295	0.644836478	0.547281246	0.679861092	0.79062589	2.010521919	0.956792379	0.551457852	0.212038811	0.253521219	0.855441295	0.861624473	1.975243917	1.02141002	0.72972096	0.474934702	0.953132285	1.091661738
EEF2K	1.330347326	0.016846536	0.183012771	0.73892905	0.185476806	0.363496338	0.381612127	-0.097777101	0.041210268	0.379428172	0.599594446	-0.289603277	0.287483361	0.513461603	-0.13705887	0.080483061	-0.42477619	-0.19673678	0.230299827	0.442130648	0.43169038	-0.17388031	-0.218210764	-0.159627981	0.298066922	0.743362656	0.096746253	-0.004493372	0.336525092	0.337070416	0.996100098	0.881356242	0.578799297	-0.732848786	-0.286773367	0.691513901	0.223416535	0.18263611	0.082876123	0.110389457	0.477711297	0.102014913	0.544036438	0.219591317	0	0.2873842	0.173446128	0.377214176	0.771868606	0.354271927	0.105991354	0.575060757	0.170140563	-0.232937446	0.120253354	0.131717365	0.764378985	-0.801129881	0.282993173	1.256685531	0.117295032	-0.515406978	0.076769518	0.537413868	0.640409864	0.085608175	0.052126777	0.240997985	-0.217556039	0.253305971	0.474315184	-0.075743621	-0.400063524	0.435153898	0.170794654	0.264735397	0.838433347	0.046286145	0.167199589	0.230980603	-0.790323681	0.167350752	0.029974072	-0.530437285	0.188633022	-0.170560566	0.218486972	0.00663527	-0.23053025	0.429921201	0.716576809	0.200193725	0.476573632	-0.489481105	0.056465323	0.176550608	0.2900722	0.830715745	0.990845372	0.685262822	0.420656094	0.47900438	0.554245168	0.781994016	0.635646764	-0.035078169	0.820887929	0.355189252	0.159170399	0.051008415	0.218248612	0.836105206	0.647830003	0.494829021	2.464947959	0.260916694	0.986065718	0.020441416	0.69614275	0.465907697	0.925140429	0.447693593	0.925462931	0.144484263	0.043930141	-0.038192261	0.061599279	0.497622029	-0.153579507	0.23815528	0.460041191	0.171186954	0.125187184	0.496741746	0.2478838	0.880524478	-0.159489916	1.204673779	0.408533485	-0.036294443	0.161592703	0.158638636	0.579984441	0.826545876	0.662033205	0.544867013	0.049615743	0.552327812	0.190838169	0.048248186	0.445974172	0.190900122	0.058746751	0.772502226	-0.060149375	0.729040627	0.629875114	1.209766208	0.029132968	-0.079031956	0.070965696	0.462747834	-0.332867326	0.225228241	0.088870107	0.274329846	0.64694391
